timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-10-18T11:08:25,codecarbon,5c0dc18a-8acd-4039-8f80-de8d42df88fd,2850.2227642536163,0.0026870082380527,0.0009427362210954,14.963547328667474,0.0,2.887450218200684,0.0118564351601405,0,0.0022857134611897,0.0141421486213302,Spain,ESP,catalonia,,,Linux-5.0.0-38-generic-x86_64-with-debian-buster-sid,3.7.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.1701,41.387,7.699867248535156,machine,N
2022-10-18T11:41:57,codecarbon,551fa610-218b-49f4-958b-4bcb51f34f25,546.0740523338318,0.000575715814321,0.0010542815793216,16.942535944334352,0.0,2.887450218200684,0.0025921638473405,0,0.0004379193859282,0.0030300832332687,Spain,ESP,catalonia,,,Linux-5.0.0-38-generic-x86_64-with-debian-buster-sid,3.7.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.1701,41.387,7.699867248535156,machine,N
2022-10-18T15:50:35,codecarbon,9a85b265-d0c6-48e7-81f7-46f136e3642c,5218.3576419353485,0.004332312312291405,0.0008302060934797614,12.638993864556559,0.0,2.887450218200684,0.01861676766979111,0,0.004184876079111027,0.02280164374890213,Spain,ESP,catalonia,,,Linux-5.0.0-38-generic-x86_64-with-debian-buster-sid,3.7.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,2.0794,41.4656,7.699867248535156,machine,N
